CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;CNPJ_CLIENTE;CLIENTE;TOTAL_FATURADO;VALOR_DEVOLVIDO
1;82107262;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);08.636.341/0001-60;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA ME;1539,68;
1;82107263;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);08.636.341/0002-40;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA;477,36;
1;82107264;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);08.636.341/0003-21;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA;951,82;
1;82107265;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);09.579.950/0001-97;DROGARIA ULTRAPOPULAR CANINDE LOJA2 LTDA  ME;460,23;
1;82107266;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0002-22;FARMACIA GOTA MAIS LTDA FILIAL02;2331,39;
1;82107267;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0003-03;FARM. GOTA MAIS FILIAL 03;1270,35;
1;82107268;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0005-75;FARMACIA GOTA MAIS LTDA;983,96;
1;82107269;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0006-56;FARMACIA GOTA MAIS FILIAL 06;1366,58;
1;82107270;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0007-37;FARMACIA GOTA MAIS LTDA FL 07;1034,6;
1;82107271;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0009-07;FARMACIA GOTA MAIS LTDA;391,39;
1;82107272;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0010-32;FARMACIA GOTA MAIS LTDA;696,09;
1;82107273;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.306.334/0013-85;FARMACIA GOTA MAIS LTDA;489,13;
1;82107274;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.319.013/0001-81;DROGARIA ULTRAPOPULAR ITAPAJE LTDA;1610,96;
1;82107275;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);10.749.665/0001-56;ARIFARMA COMERCIO DE MEDICAMEN LOJA 14;837,91;
1;82107276;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);15.107.434/0001-62;FARMANOSSA COMERCIO DE MEDICAMENTOS LTDA ME;1102,98;
1;82107277;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);16.366.691/0001-81;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA ME LJ 12;1288,92;
1;82107278;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);16.366.691/0002-62;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA;850,48;
1;82107279;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);16.366.691/0003-43;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA;770,26;
1;82107280;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);35.069.988/0001-20;DROGRARIA ULTRAPOPULAR PARAIPABA LTDA;2086,29;
1;82107282;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);35.069.988/0005-53;DROGARIA ULTRAPOPULAR PARAIPABA LTDA;210,97;
1;82107285;17159229000176;LABORATORIO TEUTO BRASILEIRO S/A;08.705.312/0001-02;FARMACIA CENTER POPULAR DR THEBERGE LTDA;462,88;81,36
1;82107286;17159229000176;LABORATORIO TEUTO BRASILEIRO S/A;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;654,04;
1;82107287;17159229000176;LABORATORIO TEUTO BRASILEIRO S/A;44.800.105/0001-09;FARMACIA PROVIDA LTDA;2033,08;60,02
1;82107289;02932074006394;HYPERA S.A;05.624.211/0001-19;FARMACIA ESPERANCA DIVINA LTDA;536,08;
1;82107290;02932074004260;HYPERA S.A;05.624.211/0002-08;FARMACIA ESPERANCA DIVINA LTDA;1144,39;
1;82107292;02932074004260;HYPERA S.A;05.624.211/0003-80;FARMACIA ESPERANCA DIVINA LTDA;483,47;
1;82107294;02932074004260;HYPERA S.A;53.975.654/0001-05;FCIA CENTER POPULAR LTDA;565,66;
1;82107296;02932074004260;HYPERA S.A;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;1472,73;
1;82107298;02932074004260;HYPERA S.A;05.624.211/0006-23;FARMACIA ESPERANCA DIVINA LTDA;1667,08;
1;82107300;02932074004260;HYPERA S.A;10.483.865/0001-00;FARMACIAS E DROGARIAS FELIX LTDA;1170,67;
1;82107303;02932074004260;HYPERA S.A;25.086.630/0001-51;FARMACIA MENORPRECO LTDA ME;13746,71;
1;82107304;02932074004260;HYPERA S.A;05.624.211/0001-19;FARMACIA ESPERANCA DIVINA LTDA;401,24;
1;82107305;02932074006394;HYPERA S.A;05.624.211/0002-08;FARMACIA ESPERANCA DIVINA LTDA;344,75;
1;82107306;02932074004260;HYPERA S.A;05.624.211/0003-80;FARMACIA ESPERANCA DIVINA LTDA;171,14;
1;82107307;02932074004260;HYPERA S.A;53.975.654/0001-05;FCIA CENTER POPULAR LTDA;200,11;
1;82107309;02932074004260;HYPERA S.A;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;11752,93;
1;82107310;02932074004260;HYPERA S.A;09.621.926/0001-79;PROVIDA LTDA;1186,63;
1;82107311;02932074004260;HYPERA S.A;05.624.211/0006-23;FARMACIA ESPERANCA DIVINA LTDA;465,95;
1;82107312;02932074004260;HYPERA S.A;20.804.303/0001-74;FARMACIA PROVIDA LTDA;5538,04;
1;82107313;02932074004260;HYPERA S.A;10.483.865/0001-00;FARMACIAS E DROGARIAS FELIX LTDA;469,61;
1;82107315;02932074004260;HYPERA S.A;09.621.926/0002-50;PROVIDA LTDA;5914,03;
1;82107316;02932074004260;HYPERA S.A;29.080.220/0001-54;PROVIDA FARMACIA LTDA;1749,19;
1;82107317;02932074004260;HYPERA S.A;35.777.583/0001-46;PROVIDA COMERCIO FARMACEUTICO SOCIEDADE UNIPESSOAL LTDA;3701,26;
1;82107318;02932074004260;HYPERA S.A;44.800.105/0001-09;FARMACIA PROVIDA LTDA;4697,96;
1;82107319;02932074004260;HYPERA S.A;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;6908,75;
1;82107320;02932074006394;HYPERA S.A;55.303.674/0001-57;JF MEDICAMENTOS LTDA;1275,46;
1;82107321;02932074006394;HYPERA S.A;25.086.630/0001-51;FARMACIA MENORPRECO LTDA ME;2289,09;
1;82107322;02932074006394;HYPERA S.A;52.917.460/0001-82;JS COMERCIO DE MEDICAMENTOS LTDA;1106,62;
1;82107323;02932074006394;HYPERA S.A;51.825.864/0002-64;SB COMERCIO DE MEDICAMENTOS LTDA;1171,52;
1;82107336;02932074006394;HYPERA S.A;05.074.681/0001-56;MEDICAMENTOS FONTENELE LTDA;2078,49;
1;82107342;03485572000104;GEOLAB IND FARMACEUTICA S/A;07.033.582/0001-51;DROGARIAS ESPERANCA DIVINA LTDA;376,67;
1;82107343;03485572000104;GEOLAB IND FARMACEUTICA S/A;10.783.115/0001-53;FARMACIA THEBERGE LTDA;567,07;
1;82107344;03485572000104;GEOLAB IND FARMACEUTICA S/A;35.440.589/0001-23;FARMACIA CENTER POPULAR LTDA  EPP;673,16;
1;82107346;03485572000104;GEOLAB IND FARMACEUTICA S/A;46.838.837/0001-05;FONTENELE MEDICAMENTOS LTDA  EPP;597,78;
1;82107349;02932074004260;HYPERA S.A;40.186.226/0001-43;F L PRODUTOS FARMACEUTICOS LTDA  ME;481,22;
1;82107350;02932074004260;HYPERA S.A;10.783.115/0001-53;FARMACIA THEBERGE LTDA;16542,74;
1;82107351;02932074004260;HYPERA S.A;10.783.115/0001-53;FARMACIA THEBERGE LTDA;2391,3;
1;82107352;02932074006394;HYPERA S.A;46.838.837/0001-05;FONTENELE MEDICAMENTOS LTDA  EPP;1049,31;
1;82107354;02932074004260;HYPERA S.A;35.440.589/0001-23;FARMACIA CENTER POPULAR LTDA  EPP;244,37;
1;82107355;02932074006394;HYPERA S.A;07.033.582/0001-51;DROGARIAS ESPERANCA DIVINA LTDA;1295,84;
1;82107356;02932074006394;HYPERA S.A;46.838.837/0001-05;FONTENELE MEDICAMENTOS LTDA  EPP;246,44;
1;82107357;02932074004260;HYPERA S.A;35.440.589/0001-23;FARMACIA CENTER POPULAR LTDA  EPP;4440,16;
1;82107358;02932074004260;HYPERA S.A;07.033.582/0001-51;DROGARIAS ESPERANCA DIVINA LTDA;3769,0;
1;82107359;02932074004260;HYPERA S.A;07.033.582/0001-51;DROGARIAS ESPERANCA DIVINA LTDA;364,44;
1;82107360;02932074004260;HYPERA S.A;07.033.582/0001-51;DROGARIAS ESPERANCA DIVINA LTDA;1059,62;
1;82107361;02932074006394;HYPERA S.A;10.783.115/0001-53;FARMACIA THEBERGE LTDA;4521,19;
1;82107363;02932074004260;HYPERA S.A;53.975.654/0001-05;FCIA CENTER POPULAR LTDA;3291,46;
1;82107364;02932074004260;HYPERA S.A;46.838.837/0001-05;FONTENELE MEDICAMENTOS LTDA  EPP;597,97;
1;82107365;02932074004260;HYPERA S.A;52.917.460/0001-82;JS COMERCIO DE MEDICAMENTOS LTDA;1518,0;
1;82107366;45992062000165;GERMED FARMACEUTICA LTDA;05.074.681/0001-56;MEDICAMENTOS FONTENELE LTDA;533,6;
1;82107367;02932074004260;HYPERA S.A;52.917.460/0001-82;JS COMERCIO DE MEDICAMENTOS LTDA;890,46;
1;82107368;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);23.549.116/0005-03;DROGARIA CARNEIRO LTDA F 5;310,87;
1;82107369;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);23.549.116/0007-75;DROGARIA CARNEIRO LTDA;310,87;
1;82107370;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);23.549.116/0001-80;DROGARIA CARNEIRO LTDA;248,42;
1;82107371;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);23.549.116/0005-03;DROGARIA CARNEIRO LTDA F 5;263,7;
1;82107372;61286647001007;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);23.549.116/0007-75;DROGARIA CARNEIRO LTDA;254,07;
1;82107388;02932074004260;HYPERA S.A;52.917.460/0001-82;JS COMERCIO DE MEDICAMENTOS LTDA;390,61;
1;82107389;02932074004260;HYPERA S.A;55.303.674/0001-57;JF MEDICAMENTOS LTDA;1847,86;
1;82107390;02932074004260;HYPERA S.A;55.303.674/0001-57;JF MEDICAMENTOS LTDA;860,14;
1;82107391;02932074004260;HYPERA S.A;05.074.681/0001-56;MEDICAMENTOS FONTENELE LTDA;1275,61;
1;82107392;02932074004260;HYPERA S.A;05.074.681/0001-56;MEDICAMENTOS FONTENELE LTDA;2622,3;
1;82107393;02932074004260;HYPERA S.A;51.825.864/0001-83;SB COMERCIO DE MEDICAMENTOS LTDA;1147,06;
1;82107394;02932074004260;HYPERA S.A;51.825.864/0001-83;SB COMERCIO DE MEDICAMENTOS LTDA;1278,95;
1;82107395;02932074004260;HYPERA S.A;51.825.864/0002-64;SB COMERCIO DE MEDICAMENTOS LTDA;477,52;
1;82107427;02932074004260;HYPERA S.A;51.825.864/0002-64;SB COMERCIO DE MEDICAMENTOS LTDA;2382,46;
1;82107428;02932074004260;HYPERA S.A;05.624.211/0001-19;FARMACIA ESPERANCA DIVINA LTDA;2723,49;
1;82107429;02932074004260;HYPERA S.A;05.624.211/0002-08;FARMACIA ESPERANCA DIVINA LTDA;2493,29;16,04
1;82107430;02932074004260;HYPERA S.A;05.624.211/0003-80;FARMACIA ESPERANCA DIVINA LTDA;1043,88;
1;82107431;02932074004260;HYPERA S.A;53.975.654/0001-05;FCIA CENTER POPULAR LTDA;2527,62;
1;82107432;02932074004260;HYPERA S.A;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;1934,74;
1;82107433;02932074004260;HYPERA S.A;05.624.211/0006-23;FARMACIA ESPERANCA DIVINA LTDA;3075,92;
1;82107434;02932074004260;HYPERA S.A;10.483.865/0001-00;FARMACIAS E DROGARIAS FELIX LTDA;3283,5;
1;82107435;02932074004260;HYPERA S.A;05.624.211/0001-19;FARMACIA ESPERANCA DIVINA LTDA;1095,72;
1;82107436;45992062000165;GERMED FARMACEUTICA LTDA;55.303.674/0001-57;JF MEDICAMENTOS LTDA;1110,82;
1;82107437;38391432000143;OPELLA HEALTHCARE BRAZIL LTDA - SANOFI;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;168,94;
1;82107439;38391432000143;OPELLA HEALTHCARE BRAZIL LTDA - SANOFI;35.777.583/0001-46;PROVIDA COMERCIO FARMACEUTICO SOCIEDADE UNIPESSOAL LTDA;129,96;
1;82107440;38391432000143;OPELLA HEALTHCARE BRAZIL LTDA - SANOFI;20.804.303/0001-74;FARMACIA PROVIDA LTDA;90,97;
1;82107441;38391432000143;OPELLA HEALTHCARE BRAZIL LTDA - SANOFI;09.621.926/0002-50;PROVIDA LTDA;77,97;
1;82107442;02932074004260;HYPERA S.A;05.624.211/0002-08;FARMACIA ESPERANCA DIVINA LTDA;1101,56;
1;82107443;02932074004260;HYPERA S.A;05.624.211/0003-80;FARMACIA ESPERANCA DIVINA LTDA;1477,94;
1;82107444;02932074004260;HYPERA S.A;05.624.211/0003-80;FARMACIA ESPERANCA DIVINA LTDA;432,11;
1;82107445;02932074004260;HYPERA S.A;53.975.654/0001-05;FCIA CENTER POPULAR LTDA;1196,44;
1;82107446;02932074004260;HYPERA S.A;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;2403,34;
1;82107447;02932074004260;HYPERA S.A;05.624.211/0006-23;FARMACIA ESPERANCA DIVINA LTDA;1736,23;
1;82107448;02932074004260;HYPERA S.A;10.483.865/0001-00;FARMACIAS E DROGARIAS FELIX LTDA;1119,55;
1;82107449;02932074004260;HYPERA S.A;26.619.202/0001-00;LUCIANA IRINEU DA SILVA ME*;1728,65;
1;82107454;14408399000582;KLEY HERTZ DISTRIBUIDORA LTDA;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;701,06;
1;82107460;45992062000165;GERMED FARMACEUTICA LTDA;09.621.926/0001-79;PROVIDA LTDA;1222,58;
1;82107461;45992062000165;GERMED FARMACEUTICA LTDA;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;16504,88;
1;82107462;45992062000165;GERMED FARMACEUTICA LTDA;20.804.303/0001-74;FARMACIA PROVIDA LTDA;13972,39;
1;82107463;45992062000165;GERMED FARMACEUTICA LTDA;09.621.926/0002-50;PROVIDA LTDA;12924,46;
1;82107464;45992062000165;GERMED FARMACEUTICA LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;7859,47;
1;82107465;45992062000165;GERMED FARMACEUTICA LTDA;29.080.220/0001-54;PROVIDA FARMACIA LTDA;8208,78;113,53
1;82107466;45992062000165;GERMED FARMACEUTICA LTDA;35.777.583/0001-46;PROVIDA COMERCIO FARMACEUTICO SOCIEDADE UNIPESSOAL LTDA;8400,9;
1;82107472;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;05.624.211/0001-19;FARMACIA ESPERANCA DIVINA LTDA;66,44;
1;82107473;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;05.624.211/0006-23;FARMACIA ESPERANCA DIVINA LTDA;66,44;
1;82107474;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;10.483.865/0001-00;FARMACIAS E DROGARIAS FELIX LTDA;66,44;
1;82107480;02932074006394;HYPERA S.A;51.825.864/0001-83;SB COMERCIO DE MEDICAMENTOS LTDA;1642,29;
1;82107482;02932074006394;HYPERA S.A;35.440.589/0001-23;FARMACIA CENTER POPULAR LTDA  EPP;1814,93;
1;82107487;03485572000104;GEOLAB IND FARMACEUTICA S/A;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;3580,2;
1;82107524;45992062000165;GERMED FARMACEUTICA LTDA;51.825.864/0001-83;SB COMERCIO DE MEDICAMENTOS LTDA;365,45;
1;82107527;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;23.549.116/0001-80;DROGARIA CARNEIRO LTDA;548,1;
1;82107530;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;23.549.116/0001-80;DROGARIA CARNEIRO LTDA;450,51;
1;82107531;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;23.549.116/0005-03;DROGARIA CARNEIRO LTDA F 5;170,7;
1;82107532;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;23.549.116/0005-03;DROGARIA CARNEIRO LTDA F 5;232,42;
1;82107533;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;23.549.116/0007-75;DROGARIA CARNEIRO LTDA;166,38;
1;82107534;57507378001418;EMS S/A;10.306.334/0010-32;FARMACIA GOTA MAIS LTDA;559,92;
1;82107535;57507378001418;EMS S/A;35.069.988/0003-91;DROGARIA ULTRAPOPULAR PARAIPABA LTDA EPP;302,0;
1;82107536;57507378001418;EMS S/A;03.188.680/0001-07;DROGARIA ULTRAPOPULAR CANINDE LTDA;420,79;
1;82107537;57507378001418;EMS S/A;03.031.045/0001-11;IMPERATRIZ COMERCIO DE MEDICAMENTOS LTDA EPP;794,13;
1;82107538;57507378001418;EMS S/A;00.366.966/0002-28;POUPEFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA LJ 15;356,86;
1;82107539;57507378001418;EMS S/A;10.749.665/0001-56;ARIFARMA COMERCIO DE MEDICAMEN LOJA 14;448,25;
1;82107540;57507378001418;EMS S/A;10.319.013/0001-81;DROGARIA ULTRAPOPULAR ITAPAJE LTDA;577,24;
1;82107541;57507378001418;EMS S/A;16.366.691/0001-81;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA ME LJ 12;247,13;
1;82107542;57507378001418;EMS S/A;10.306.334/0006-56;FARMACIA GOTA MAIS FILIAL 06;672,43;
1;82107543;57507378001418;EMS S/A;10.306.334/0007-37;FARMACIA GOTA MAIS LTDA FL 07;327,95;
1;82107544;57507378001418;EMS S/A;10.306.334/0003-03;FARM. GOTA MAIS FILIAL 03;510,96;
1;82107545;57507378001418;EMS S/A;10.306.334/0009-07;FARMACIA GOTA MAIS LTDA;366,43;
1;82107546;57507378001418;EMS S/A;10.306.334/0004-94;FARMACIA GOTA MAIS LTDA FL 4;259,81;
1;82107547;57507378001418;EMS S/A;10.306.334/0002-22;FARMACIA GOTA MAIS LTDA FILIAL02;314,44;
1;82107548;57507378001418;EMS S/A;08.636.341/0001-60;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA ME;368,35;
1;82107549;57507378001418;EMS S/A;15.107.434/0001-62;FARMANOSSA COMERCIO DE MEDICAMENTOS LTDA ME;360,1;
1;82107550;57507378001418;EMS S/A;10.306.334/0005-75;FARMACIA GOTA MAIS LTDA;269,22;
1;82107551;57507378001418;EMS S/A;03.924.507/0001-20;DROGARIA ULTRAPOPULAR ITAPIPOCA LTDA;2009,14;
1;82107556;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;23.549.116/0007-75;DROGARIA CARNEIRO LTDA;135,62;
1;82107557;57507378001418;EMS S/A;35.069.988/0001-20;DROGRARIA ULTRAPOPULAR PARAIPABA LTDA;609,57;
1;82107558;57507378001418;EMS S/A;00.366.966/0001-47;POUPEFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;669,12;
1;82107589;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;09.621.926/0001-79;PROVIDA LTDA;994,77;
1;82107590;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;20.804.303/0001-74;FARMACIA PROVIDA LTDA;5415,23;
1;82107591;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;09.621.926/0002-50;PROVIDA LTDA;5814,67;
1;82107592;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;29.080.220/0001-54;PROVIDA FARMACIA LTDA;3057,49;6,8
1;82107593;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;35.777.583/0001-46;PROVIDA COMERCIO FARMACEUTICO SOCIEDADE UNIPESSOAL LTDA;4207,84;
1;82107594;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;44.800.105/0001-09;FARMACIA PROVIDA LTDA;1411,68;
1;82107595;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;5825,35;24,99
1;82107607;02932074004260;HYPERA S.A;05.624.211/0001-19;FARMACIA ESPERANCA DIVINA LTDA;217,37;
1;82107608;02932074004260;HYPERA S.A;53.975.654/0001-05;FCIA CENTER POPULAR LTDA;217,37;
1;82107609;02932074004260;HYPERA S.A;05.624.211/0003-80;FARMACIA ESPERANCA DIVINA LTDA;217,37;
1;82107610;02932074004260;HYPERA S.A;05.624.211/0005-42;FARMACIA ESPERANCA DIVINA LTDA;217,37;
1;82107611;02932074004260;HYPERA S.A;05.624.211/0006-23;FARMACIA ESPERANCA DIVINA LTDA;217,37;
1;82107612;02932074004260;HYPERA S.A;05.624.211/0002-08;FARMACIA ESPERANCA DIVINA LTDA;217,37;
1;82107689;02932074004260;HYPERA S.A;16.366.691/0001-81;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA ME LJ 12;308,4;
1;82107690;02932074004260;HYPERA S.A;10.306.334/0003-03;FARM. GOTA MAIS FILIAL 03;431,13;
1;82107691;02932074004260;HYPERA S.A;10.306.334/0004-94;FARMACIA GOTA MAIS LTDA FL 4;230,73;
1;82107692;02932074004260;HYPERA S.A;10.306.334/0005-75;FARMACIA GOTA MAIS LTDA;394,46;
1;82107699;02932074004260;HYPERA S.A;15.107.434/0001-62;FARMANOSSA COMERCIO DE MEDICAMENTOS LTDA ME;571,92;
1;82107701;02932074004260;HYPERA S.A;03.924.507/0001-20;DROGARIA ULTRAPOPULAR ITAPIPOCA LTDA;1042,6;
1;82107702;02932074004260;HYPERA S.A;35.069.988/0001-20;DROGRARIA ULTRAPOPULAR PARAIPABA LTDA;696,77;
1;82107703;02932074004260;HYPERA S.A;00.366.966/0001-47;POUPEFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;466,85;
1;82107710;10588595001173;SANOFI MEDLEY FARMACEUTICA LTDA;25.086.630/0001-51;FARMACIA MENORPRECO LTDA ME;132,87;
1;82107730;02932074006394;HYPERA S.A;26.299.556/0001-14;COMERCIAL DE MEDICAMENTOS CABRAL E COUTINHO LTDA;1275,97;
1;82107733;02932074004260;HYPERA S.A;10.306.334/0010-32;FARMACIA GOTA MAIS LTDA;727,27;
1;82107735;02932074004260;HYPERA S.A;27.089.559/0001-96;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;783,07;
1;82107736;14408399000582;KLEY HERTZ DISTRIBUIDORA LTDA;07.033.582/0001-51;DROGARIAS ESPERANCA DIVINA LTDA;113,96;
1;82107737;02456955000183;NATULAB LABORATORIO LTDA;05.624.211/0001-19;FARMACIA ESPERANCA DIVINA LTDA;518,42;
1;82107738;02456955000183;NATULAB LABORATORIO LTDA;05.624.211/0002-08;FARMACIA ESPERANCA DIVINA LTDA;588,0;
1;82107739;02456955000183;NATULAB LABORATORIO LTDA;05.624.211/0003-80;FARMACIA ESPERANCA DIVINA LTDA;865,48;
1;82107740;02456955000183;NATULAB LABORATORIO LTDA;05.624.211/0006-23;FARMACIA ESPERANCA DIVINA LTDA;1392,43;
1;82107741;02456955000183;NATULAB LABORATORIO LTDA;10.483.865/0001-00;FARMACIAS E DROGARIAS FELIX LTDA;870,34;
1;82107747;14408399000582;KLEY HERTZ DISTRIBUIDORA LTDA;35.440.589/0001-23;FARMACIA CENTER POPULAR LTDA  EPP;229,09;
1;82107749;02932074004260;HYPERA S.A;10.749.665/0001-56;ARIFARMA COMERCIO DE MEDICAMEN LOJA 14;498,41;
1;82107754;02932074004260;HYPERA S.A;03.031.045/0001-11;IMPERATRIZ COMERCIO DE MEDICAMENTOS LTDA EPP;508,02;
1;82107756;14408399000582;KLEY HERTZ DISTRIBUIDORA LTDA;51.825.864/0001-83;SB COMERCIO DE MEDICAMENTOS LTDA;287,47;
1;82107760;02932074004260;HYPERA S.A;10.319.013/0001-81;DROGARIA ULTRAPOPULAR ITAPAJE LTDA;312,82;
1;82107762;02932074004260;HYPERA S.A;09.579.950/0001-97;DROGARIA ULTRAPOPULAR CANINDE LOJA2 LTDA  ME;240,63;
1;82107763;02932074004260;HYPERA S.A;10.306.334/0006-56;FARMACIA GOTA MAIS FILIAL 06;595,17;
1;82107764;03485572000104;GEOLAB IND FARMACEUTICA S/A;23.549.116/0001-80;DROGARIA CARNEIRO LTDA;1687,58;
1;82107765;03485572000104;GEOLAB IND FARMACEUTICA S/A;23.549.116/0005-03;DROGARIA CARNEIRO LTDA F 5;1164,93;
1;82107766;03485572000104;GEOLAB IND FARMACEUTICA S/A;23.549.116/0007-75;DROGARIA CARNEIRO LTDA;998,18;
1;82107767;92265552000816;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);26.619.202/0001-00;LUCIANA IRINEU DA SILVA ME*;249,37;
1;82107771;02932074004260;HYPERA S.A;10.306.334/0007-37;FARMACIA GOTA MAIS LTDA FL 07;713,99;
1;82107772;92265552000816;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);26.619.202/0002-90;LUCIANA IRINEU DA SILVA EPP*;535,36;
1;82107777;02932074004260;HYPERA S.A;10.306.334/0002-22;FARMACIA GOTA MAIS LTDA FILIAL02;804,05;
1;82107797;45992062000165;GERMED FARMACEUTICA LTDA;52.917.460/0001-82;JS COMERCIO DE MEDICAMENTOS LTDA;339,37;
1;82107800;02932074006394;HYPERA S.A;26.619.202/0001-00;LUCIANA IRINEU DA SILVA ME*;451,73;
1;82107801;02932074006394;HYPERA S.A;26.619.202/0002-90;LUCIANA IRINEU DA SILVA EPP*;333,14;
1;82107818;02932074006394;HYPERA S.A;23.549.116/0001-80;DROGARIA CARNEIRO LTDA;677,17;
1;82107819;02932074004260;HYPERA S.A;23.549.116/0007-75;DROGARIA CARNEIRO LTDA;1229,02;
1;82107820;02932074006394;HYPERA S.A;23.549.116/0005-03;DROGARIA CARNEIRO LTDA F 5;231,44;
1;82107821;02932074006394;HYPERA S.A;23.549.116/0001-80;DROGARIA CARNEIRO LTDA;1043,78;
1;82107857;02456955000183;NATULAB LABORATORIO LTDA;35.440.589/0001-23;FARMACIA CENTER POPULAR LTDA  EPP;934,85;
1;82107858;02456955000183;NATULAB LABORATORIO LTDA;46.838.837/0001-05;FONTENELE MEDICAMENTOS LTDA  EPP;318,11;
1;89086193;17159229000176;LABORATORIO TEUTO BRASILEIRO S/A;49.800.304/0001-22;DROGRARIA DUDA FARMA LTDA;625,46;
1;89086217;17159229000176;LABORATORIO TEUTO BRASILEIRO S/A;25.531.452/0001-20;R & B COMERCIAL FARMACEUTICA LTDA ME;2233,57;
1;89086218;17159229000176;LABORATORIO TEUTO BRASILEIRO S/A;43.488.013/0001-64;ADRIANA DOS SANTOS MOREIRA ME;1168,88;
1;89086225;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;41.421.553/0001-03;V.V.P.PROD.FARMACEUTICOS LTDA;416,92;
